,term,score
2451,concerns,0.0
2452,concerned,0.0
2453,concentration,0.0
2454,community,0.0
2455,colors,0.0
2456,combat,0.0
2457,combats,0.0
2458,combined,0.0
2459,comeecal,0.0
2460,comfort,0.0
2461,command,0.0
2462,commander,0.0
2463,commanding,0.0
2464,comme,0.0
2465,commissioned,0.0
2466,commit,0.0
2467,communication,0.0
2468,company,0.0
2469,conceived,0.0
2470,compare,0.0
2471,compelled,0.0
2472,compelling,0.0
2473,competition,0.0
2474,complaint,0.0
2475,complete,0.0
2476,complex,0.0
2477,complexion,0.0
2478,complications,0.0
2479,compliment,0.0
2480,compound,0.0
2481,compressed,0.0
2482,concede,0.0
2483,continent,0.0
2484,continued,0.0
2485,colombians,0.0
2486,contraband,0.0
2487,countryside,0.0
2488,couple,0.0
2489,courage,0.0
2490,court,0.0
2491,coves,0.0
2492,cow,0.0
2493,cowsy,0.0
2494,crackin,0.0
2495,crane,0.0
2496,cranky,0.0
2497,crap,0.0
2498,crashed,0.0
2499,crashes,0.0
2500,crates,0.0
2501,crawling,0.0
2502,creaks,0.0
2503,create,0.0
2504,creative,0.0
2505,creature,0.0
2506,crept,0.0
2507,crete,0.0
2508,cricket,0.0
2509,crickets,0.0
2510,cries,0.0
2511,crime,0.0
2512,criticize,0.0
2513,crockett,0.0
2514,crooked,0.0
2515,crop,0.0
2516,country,0.0
2517,counterweight,0.0
2518,counted,0.0
2519,cook,0.0
2520,contract,0.0
2521,contraptions,0.0
2522,contrast,0.0
2523,contributing,0.0
2524,contrived,0.0
2525,controi,0.0
2526,control,0.0
2527,controls,0.0
2528,conversation,0.0
2529,converting,0.0
2530,convinced,0.0
2531,convoy,0.0
2532,coo,0.0
2533,cooked,0.0
2534,counselor,0.0
2535,cooks,0.0
2536,copper,0.0
2537,cops,0.0
2538,coquette,0.0
2539,corn,0.0
2540,corner,0.0
2541,cornered,0.0
2542,cornfield,0.0
2543,corps,0.0
2544,cost,0.0
2545,costly,0.0
2546,costume,0.0
2547,counsel,0.0
2548,colonies,0.0
2549,colombian,0.0
2550,carefully,0.0
2551,chill,0.0
2552,challenging,0.0
2553,champagne,0.0
2554,champion,0.0
2555,champs,0.0
2556,chance,0.0
2557,chances,0.0
2558,changed,0.0
2559,channei,0.0
2560,chaos,0.0
2561,chaps,0.0
2562,character,0.0
2563,characters,0.0
2564,charge,0.0
2565,charity,0.0
2566,charles,0.0
2567,charlie,0.0
2568,charm,0.0
2569,chatter,0.0
2570,cheated,0.0
2571,check,0.0
2572,cheek,0.0
2573,cheer,0.0
2574,cheerful,0.0
2575,cheerio,0.0
2576,chest,0.0
2577,chewin,0.0
2578,chief,0.0
2579,childhood,0.0
2580,childish,0.0
2581,challenge,0.0
2582,chair,0.0
2583,chains,0.0
2584,cast,0.0
2585,carlo,0.0
2586,carlos,0.0
2587,carolina,0.0
2588,carried,0.0
2589,carrier,0.0
2590,carrierbased,0.0
2591,carriers,0.0
2592,carrying,0.0
2593,cart,0.0
2594,carts,0.0
2595,carved,0.0
2596,case,0.0
2597,cash,0.0
2598,castle,0.0
2599,chaindriven,0.0
2600,castles,0.0
2601,casualties,0.0
2602,casualty,0.0
2603,cat,0.0
2604,caught,0.0
2605,caution,0.0
2606,celebrity,0.0
2607,cell,0.0
2608,center,0.0
2609,centered,0.0
2610,centers,0.0
2611,certain,0.0
2612,chain,0.0
2613,chile,0.0
2614,chilly,0.0
2615,cologne,0.0
2616,chocolate,0.0
2617,clear,0.0
2618,clearcut,0.0
2619,cleared,0.0
2620,clearly,0.0
2621,cleo,0.0
2622,cliff,0.0
2623,climbed,0.0
2624,climbin,0.0
2625,clinch,0.0
2626,cling,0.0
2627,clippityclop,0.0
2628,clocks,0.0
2629,closed,0.0
2630,closer,0.0
2631,closest,0.0
2632,clouds,0.0
2633,cloudy,0.0
2634,clover,0.0
2635,clue,0.0
2636,clutches,0.0
2637,clutching,0.0
2638,coach,0.0
2639,coachman,0.0
2640,coast,0.0
2641,coat,0.0
2642,codger,0.0
2643,collapse,0.0
2644,collecting,0.0
2645,collective,0.0
2646,clean,0.0
2647,classes,0.0
2648,clash,0.0
2649,christmases,0.0
2650,chocolatecovered,0.0
2651,choice,0.0
2652,choir,0.0
2653,choose,0.0
2654,choosing,0.0
2655,chop,0.0
2656,chopped,0.0
2657,choreographer,0.0
2658,chorus,0.0
2659,chose,0.0
2660,christ,0.0
2661,christian,0.0
2662,christmas,0.0
2663,chronic,0.0
2664,civilization,0.0
2665,chum,0.0
2666,ci,0.0
2667,cigar,0.0
2668,cigarettes,0.0
2669,cigars,0.0
2670,cinch,0.0
2671,cinderella,0.0
2672,circle,0.0
2673,circled,0.0
2674,cities,0.0
2675,citizen,0.0
2676,civilian,0.0
2677,civilians,0.0
2678,cross,0.0
2679,crossed,0.0
2680,crossroads,0.0
2681,discrimination,0.0
2682,diddle,0.0
2683,died,0.0
2684,diego,0.0
2685,dieguito,0.0
2686,diesel,0.0
2687,difference,0.0
2688,different,0.0
2689,digested,0.0
2690,dilemmas,0.0
2691,dill,0.0
2692,diller,0.0
2693,dinah,0.0
2694,dine,0.0
2695,ding,0.0
2696,dinner,0.0
2697,dinosaur,0.0
2698,direct,0.0
2699,direction,0.0
2700,directly,0.0
2701,dirty,0.0
2702,disagree,0.0
2703,disappear,0.0
2704,disappearing,0.0
2705,disarm,0.0
2706,disciple,0.0
2707,discipline,0.0
2708,discouraged,0.0
2709,discover,0.0
2710,discovery,0.0
2711,dictator,0.0
2712,dick,0.0
2713,diamonds,0.0
2714,detaii,0.0
2715,desires,0.0
2716,desolation,0.0
2717,despair,0.0
2718,desperately,0.0
2719,desperation,0.0
2720,destined,0.0
2721,destiny,0.0
2722,destroy,0.0
2723,destroyed,0.0
2724,destroying,0.0
2725,destroys,0.0
2726,destruction,0.0
2727,destructive,0.0
2728,detail,0.0
2729,diagnose,0.0
2730,determined,0.0
2731,devastating,0.0
2732,devastation,0.0
2733,develop,0.0
2734,developed,0.0
2735,developing,0.0
2736,development,0.0
2737,device,0.0
2738,devices,0.0
2739,devilmaycare,0.0
2740,devonshire,0.0
2741,di,0.0
2742,diabolical,0.0
2743,discrete,0.0
2744,diseases,0.0
2745,crowd,0.0
2746,disguise,0.0
2747,domestic,0.0
2748,dominant,0.0
2749,domination,0.0
2750,donald,0.0
2751,donate,0.0
2752,donkey,0.0
2753,donkeys,0.0
2754,doodlebunton,0.0
2755,doomed,0.0
2756,door,0.0
2757,doors,0.0
2758,doses,0.0
2759,dot,0.0
2760,double,0.0
2761,doublecrossed,0.0
2762,doublecrossing,0.0
2763,doubled,0.0
2764,doubly,0.0
2765,doubt,0.0
2766,douhet,0.0
2767,dove,0.0
2768,dover,0.0
2769,dozen,0.0
2770,drafting,0.0
2771,drag,0.0
2772,draggin,0.0
2773,dragon,0.0
2774,dragonflies,0.0
2775,drastically,0.0
2776,dolls,0.0
2777,dollars,0.0
2778,doll,0.0
2779,distinction,0.0
2780,disgusts,0.0
2781,disintegration,0.0
2782,disinterested,0.0
2783,dismal,0.0
2784,dismash,0.0
2785,dismashmee,0.0
2786,dismissed,0.0
2787,disobedient,0.0
2788,disoriented,0.0
2789,distance,0.0
2790,distance120,0.0
2791,distances,0.0
2792,distant,0.0
2793,distract,0.0
2794,doin,0.0
2795,district,0.0
2796,districts,0.0
2797,disturb,0.0
2798,disturbing,0.0
2799,diverse,0.0
2800,diving,0.0
2801,divorce,0.0
2802,divorced,0.0
2803,doctor,0.0
2804,dog,0.0
2805,doggedly,0.0
2806,doggone,0.0
2807,dogs,0.0
2808,desire,0.0
2809,designer,0.0
2810,designed,0.0
2811,design,0.0
2812,damn,0.0
2813,dams,0.0
2814,dance,0.0
2815,danced,0.0
2816,dancer,0.0
2817,dancers,0.0
2818,dances,0.0
2819,dancing,0.0
2820,danger,0.0
2821,dangerous,0.0
2822,daniel,0.0
2823,dared,0.0
2824,daring,0.0
2825,daringly,0.0
2826,dark,0.0
2827,darker,0.0
2828,darkness,0.0
2829,darndest,0.0
2830,dash,0.0
2831,dashed,0.0
2832,dating,0.0
2833,daughters,0.0
2834,davy,0.0
2835,dawn,0.0
2836,daylight,0.0
2837,days,0.0
2838,dayton,0.0
2839,deadliest,0.0
2840,deadly,0.0
2841,dammit,0.0
2842,dame,0.0
2843,damage,0.0
2844,culture,0.0
2845,crown,0.0
2846,crucial,0.0
2847,crude,0.0
2848,cruise,0.0
2849,crumpled,0.0
2850,crush,0.0
2851,crust,0.0
2852,crystal,0.0
2853,cuckoo,0.0
2854,cues,0.0
2855,cuff,0.0
2856,culminating,0.0
2857,cultural,0.0
2858,cum,0.0
2859,dam,0.0
2860,cunningly,0.0
2861,curiosity,0.0
2862,currents,0.0
2863,cursed,0.0
2864,curtiss,0.0
2865,cussing,0.0
2866,cuts,0.0
2867,cutting,0.0
2868,cyril,0.0
2869,dad,0.0
2870,dagger,0.0
2871,daily,0.0
2872,dally,0.0
2873,deadpan,0.0
2874,deal,0.0
2875,dearest,0.0
2876,demonstrated,0.0
2877,delightful,0.0
2878,deliver,0.0
2879,delivering,0.0
2880,delivers,0.0
2881,delivery,0.0
2882,deluxe,0.0
2883,demanded,0.0
2884,demands,0.0
2885,demented,0.0
2886,democracy,0.0
2887,demolishing,0.0
2888,demolition,0.0
2889,demons,0.0
2890,demonstration,0.0
2891,delicious,0.0
2892,departing,0.0
2893,department,0.0
2894,departs,0.0
2895,depend,0.0
2896,dependency,0.0
2897,dependent,0.0
2898,depends,0.0
2899,depressed,0.0
2900,descends,0.0
2901,describe,0.0
2902,described,0.0
2903,deserve,0.0
2904,deserved,0.0
2905,delighted,0.0
2906,deliberate,0.0
2907,death,0.0
2908,deed,0.0
2909,deathdefying,0.0
2910,debonair,0.0
2911,debt,0.0
2912,deceitful,0.0
2913,deceive,0.0
2914,december,0.0
2915,decided,0.0
2916,deciding,0.0
2917,decision,0.0
2918,decisive,0.0
2919,deck,0.0
2920,decrease,0.0
2921,dee,0.0
2922,deep,0.0
2923,delayedaction,0.0
2924,deer,0.0
2925,defeat,0.0
2926,defeated,0.0
2927,defeating,0.0
2928,defence,0.0
2929,defend,0.0
2930,defendant,0.0
2931,defended,0.0
2932,defense,0.0
2933,defenses,0.0
2934,deformed,0.0
2935,deicers,0.0
2936,delay,0.0
2937,cargo,0.0
2938,carefree,0.0
2939,drawed,0.0
2940,approaching,0.0
2941,angel,0.0
2942,angelina,0.0
2943,angus,0.0
2944,anibal,0.0
2945,animals,0.0
2946,anne,0.0
2947,annihilation,0.0
2948,annual,0.0
2949,answered,0.0
2950,answering,0.0
2951,anthropological,0.0
2952,antisocial,0.0
2953,antlers,0.0
2954,anxiety,0.0
2955,anybody,0.0
2956,anymore,0.0
2957,anyone,0.0
2958,anytime,0.0
2959,apart,0.0
2960,apologies,0.0
2961,apparition,0.0
2962,appeals,0.0
2963,appear,0.0
2964,appearance,0.0
2965,appeared,0.0
2966,applause,0.0
2967,apple,0.0
2968,appleseed,0.0
2969,approach,0.0
2970,anchor,0.0
2971,ancha,0.0
2972,ancestral,0.0
2973,altitude,0.0
2974,alexander,0.0
2975,alexandria,0.0
2976,alike,0.0
2977,alive,0.0
2978,allergic,0.0
2979,allimportant,0.0
2980,allmetai,0.0
2981,allow,0.0
2982,allowance,0.0
2983,allowed,0.0
2984,alright,0.0
2985,altar,0.0
2986,although,0.0
2987,altogether,0.0
2988,anatomy,0.0
2989,amassed,0.0
2990,amazing,0.0
2991,ambition,0.0
2992,ambitious,0.0
2993,ambush,0.0
2994,america,0.0
2995,american,0.0
2996,among,0.0
2997,amount,0.0
2998,amounts,0.0
2999,amphibian,0.0
3000,amphibious,0.0
3001,anarchists,0.0
3002,approached,0.0
3003,april,0.0
3004,alcohol,0.0
3005,aqueducts,0.0
3006,ate,0.0
3007,atlantic,0.0
3008,atmosphere,0.0
3009,attack,0.0
3010,attacking,0.0
3011,attain,0.0
3012,attempt,0.0
3013,audition,0.0
3014,august,0.0
3015,aunt,0.0
3016,authority,0.0
3017,automatic,0.0
3018,automatically,0.0
3019,autumn,0.0
3020,auxiliary,0.0
3021,average,0.0
3022,aviation,0.0
3023,awaken,0.0
3024,awarded,0.0
3025,aware,0.0
3026,awesome,0.0
3027,awfully,0.0
3028,axis,0.0
3029,azores,0.0
3030,b19,0.0
3031,baaaam,0.0
3032,babe,0.0
3033,backed,0.0
3034,background,0.0
3035,astrings,0.0
3036,assured,0.0
3037,assure,0.0
3038,arsenai,0.0
3039,arctic,0.0
3040,area,0.0
3041,arghh,0.0
3042,arise,0.0
3043,armed,0.0
3044,armorpiercing,0.0
3045,arms,0.0
3046,army,0.0
3047,aroused,0.0
3048,arrested,0.0
3049,arrival,0.0
3050,arrive,0.0
3051,arrived,0.0
3052,art,0.0
3053,assume,0.0
3054,arteries,0.0
3055,arthur,0.0
3056,artillery,0.0
3057,artists,0.0
3058,ascent,0.0
3059,asing,0.0
3060,asked,0.0
3061,askin,0.0
3062,asking,0.0
3063,asleep,0.0
3064,ass,0.0
3065,assault,0.0
3066,assigned,0.0
3067,alert,0.0
3068,alcock,0.0
3069,career,0.0
3070,accomplishment,0.0
3071,45,0.0
3072,50,0.0
3073,510,0.0
3074,57,0.0
3075,600,0.0
3076,620,0.0
3077,69,0.0
3078,700,0.0
3079,750,0.0
3080,82ton,0.0
3081,92,0.0
3082,aaah,0.0
3083,aaand,0.0
3084,abandon,0.0
3085,abandoned,0.0
3086,abc,0.0
3087,ablaze,0.0
3088,able,0.0
3089,abode,0.0
3090,abounds,0.0
3091,abs,0.0
3092,absolute,0.0
3093,absorbing,0.0
3094,absurd,0.0
3095,abundant,0.0
3096,academy,0.0
3097,accepted,0.0
3098,accident,0.0
3099,accompanied,0.0
3100,41,0.0
3101,400,0.0
3102,340,0.0
3103,1928,0.0
3104,100,0.0
3105,11,0.0
3106,12,0.0
3107,120,0.0
3108,12th,0.0
3109,15,0.0
3110,150,0.0
3111,16,0.0
3112,19,0.0
3113,1903,0.0
3114,1911,0.0
3115,1914,0.0
3116,1918,0.0
3117,1937,0.0
3118,33,0.0
3119,1940,0.0
3120,200,0.0
3121,21mile,0.0
3122,22,0.0
3123,23,0.0
3124,24th,0.0
3125,25,0.0
3126,25pound,0.0
3127,28,0.0
3128,30,0.0
3129,30day,0.0
3130,30ml,0.0
3131,31,0.0
3132,accomplish,0.0
3133,account,0.0
3134,alberto,0.0
3135,accuracy,0.0
3136,aeriai,0.0
3137,aeronauticai,0.0
3138,affair,0.0
3139,afford,0.0
3140,aflyin,0.0
3141,africa,0.0
3142,afternoon,0.0
3143,age,0.0
3144,agents,0.0
3145,agonna,0.0
3146,agree,0.0
3147,agreed,0.0
3148,agrees,0.0
3149,ahchoo,0.0
3150,ahh,0.0
3151,ahhh,0.0
3152,ahummin,0.0
3153,aids,0.0
3154,air,0.0
3155,aircraft,0.0
3156,airfields,0.0
3157,airlines,0.0
3158,airman,0.0
3159,airmen,0.0
3160,airplane,0.0
3161,airplanes,0.0
3162,ajoggin,0.0
3163,alas,0.0
3164,alaska,0.0
3165,advisor,0.0
3166,advice,0.0
3167,adventurer,0.0
3168,adance,0.0
3169,accurately,0.0
3170,accused,0.0
3171,ace,0.0
3172,ache,0.0
3173,achieved,0.0
3174,acquainted,0.0
3175,acres,0.0
3176,acting,0.0
3177,action,0.0
3178,activities,0.0
3179,actor,0.0
3180,actress,0.0
3181,actually,0.0
3182,added,0.0
3183,adventure,0.0
3184,addicted,0.0
3185,adequately,0.0
3186,administer,0.0
3187,administrative,0.0
3188,admirers,0.0
3189,admit,0.0
3190,adopt,0.0
3191,adopted,0.0
3192,adopting,0.0
3193,adoption,0.0
3194,advanced,0.0
3195,advancement,0.0
3196,advantage,0.0
3197,badge,0.0
3198,badger,0.0
3199,badgers,0.0
3200,british,0.0
3201,bound,0.0
3202,box,0.0
3203,boxes,0.0
3204,boyfriend,0.0
3205,braced,0.0
3206,brain,0.0
3207,brains,0.0
3208,branch,0.0
3209,brat,0.0
3210,brave,0.0
3211,bravo,0.0
3212,brawny,0.0
3213,brazilian,0.0
3214,break,0.0
3215,breasts,0.0
3216,breathe,0.0
3217,breeding,0.0
3218,breezy,0.0
3219,brick,0.0
3220,bridge,0.0
3221,brief,0.0
3222,bright,0.0
3223,brighten,0.0
3224,brighter,0.0
3225,bring,0.0
3226,brings,0.0
3227,brink,0.0
3228,bristling,0.0
3229,britain,0.0
3230,bouncing,0.0
3231,boulder,0.0
3232,boudoir,0.0
3233,bone,0.0
3234,body,0.0
3235,boiling,0.0
3236,boisterous,0.0
3237,bold,0.0
3238,bolster,0.0
3239,bolt,0.0
3240,bomb,0.0
3241,bombardment,0.0
3242,bomber,0.0
3243,bombers,0.0
3244,bombing,0.0
3245,bombs,0.0
3246,bombsight,0.0
3247,bones,0.0
3248,bottom,0.0
3249,bongo,0.0
3250,bonne,0.0
3251,book,0.0
3252,boom,0.0
3253,boone,0.0
3254,bore,0.0
3255,borrow,0.0
3256,borrowed,0.0
3257,bosom,0.0
3258,bossy,0.0
3259,bother,0.0
3260,bottle,0.0
3261,bottleneck,0.0
3262,britches,0.0
3263,brittingham,0.0
3264,bag,0.0
3265,broad,0.0
3266,bushes,0.0
3267,business,0.0
3268,bust,0.0
3269,busy,0.0
3270,butter,0.0
3271,buttered,0.0
3272,butterfly,0.0
3273,button,0.0
3274,buy,0.0
3275,buya,0.0
3276,buzzards,0.0
3277,cable,0.0
3278,cage,0.0
3279,cake,0.0
3280,calbraith,0.0
3281,called,0.0
3282,calmed,0.0
3283,camera,0.0
3284,canaryyellow,0.0
3285,candy,0.0
3286,cane,0.0
3287,cannon,0.0
3288,cannot,0.0
3289,canoelike,0.0
3290,canopy,0.0
3291,cantilever,0.0
3292,capacity,0.0
3293,car,0.0
3294,cards,0.0
3295,burnt,0.0
3296,burns,0.0
3297,burned,0.0
3298,builders,0.0
3299,broke,0.0
3300,broken,0.0
3301,brom,0.0
3302,brook,0.0
3303,brothers,0.0
3304,brown,0.0
3305,brutality,0.0
3306,bubble,0.0
3307,bucket,0.0
3308,bucking,0.0
3309,buckingham,0.0
3310,bucks,0.0
3311,bucolic,0.0
3312,building,0.0
3313,burn,0.0
3314,buildup,0.0
3315,built,0.0
3316,bull,0.0
3317,bullets,0.0
3318,bumper,0.0
3319,bumpkins,0.0
3320,bumptious,0.0
3321,bun,0.0
3322,bunny,0.0
3323,bunyan,0.0
3324,bur,0.0
3325,burly,0.0
3326,burma,0.0
3327,bodkins,0.0
3328,bodies,0.0
3329,boat,0.0
3330,boards,0.0
3331,bastard,0.0
3332,bathroom,0.0
3333,battle,0.0
3334,battlefield,0.0
3335,battlefront,0.0
3336,battlefronts,0.0
3337,battles,0.0
3338,bean,0.0
3339,beans,0.0
3340,beanstalk,0.0
3341,bears,0.0
3342,beast,0.0
3343,beasts,0.0
3344,beating,0.0
3345,beats,0.0
3346,beaver,0.0
3347,became,0.0
3348,becky,0.0
3349,becloud,0.0
3350,become,0.0
3351,becomes,0.0
3352,becoming,0.0
3353,bedecked,0.0
3354,bees,0.0
3355,beetle,0.0
3356,beg,0.0
3357,began,0.0
3358,begging,0.0
3359,begin,0.0
3360,basic,0.0
3361,bashful,0.0
3362,bases,0.0
3363,bankruptcy,0.0
3364,bait,0.0
3365,balance,0.0
3366,balcony,0.0
3367,bald,0.0
3368,balkans,0.0
3369,ballast,0.0
3370,ballet,0.0
3371,baltic,0.0
3372,baltus,0.0
3373,bam,0.0
3374,bambi,0.0
3375,bananas,0.0
3376,bank,0.0
3377,banned,0.0
3378,based,0.0
3379,banshees,0.0
3380,bar,0.0
3381,bare,0.0
3382,barely,0.0
3383,bargain,0.0
3384,barman,0.0
3385,barn,0.0
3386,barnstormed,0.0
3387,barrier,0.0
3388,barriers,0.0
3389,bars,0.0
3390,bart,0.0
3391,base,0.0
3392,beginning,0.0
3393,begins,0.0
3394,behave,0.0
3395,blind,0.0
3396,birdies,0.0
3397,birmingham,0.0
3398,birth,0.0
3399,bite,0.0
3400,black,0.0
3401,blade,0.0
3402,blades,0.0
3403,blast,0.0
3404,blasted,0.0
3405,blasting,0.0
3406,blazed,0.0
3407,bless,0.0
3408,bleu,0.0
3409,bliss,0.0
3410,bipolar,0.0
3411,blitzkrieg,0.0
3412,block,0.0
3413,blockade,0.0
3414,blocked,0.0
3415,blockheads,0.0
3416,blokes,0.0
3417,blood,0.0
3418,blooming,0.0
3419,blossoms,0.0
3420,blows,0.0
3421,blriot,0.0
3422,blubber,0.0
3423,board,0.0
3424,bird,0.0
3425,biplanes,0.0
3426,behaved,0.0
3427,bested,0.0
3428,behavior,0.0
3429,behaviors,0.0
3430,behaviour,0.0
3431,behoved,0.0
3432,belief,0.0
3433,believer,0.0
3434,belly,0.0
3435,belonging,0.0
3436,bend,0.0
3437,bendix,0.0
3438,bergen,0.0
3439,beside,0.0
3440,besides,0.0
3441,bestknown,0.0
3442,biplane,0.0
3443,bestow,0.0
3444,betrayal,0.0
3445,beware,0.0
3446,bewildered,0.0
3447,beyond,0.0
3448,bicycle,0.0
3449,bidder,0.0
3450,bidders,0.0
3451,bids,0.0
3452,bigger,0.0
3453,bill,0.0
3454,billy,0.0
3455,bind,0.0
3456,draw,0.0
3457,drawing,0.0
3458,main,0.0
3459,immune,0.0
3460,hundreds,0.0
3461,hung,0.0
3462,hunger,0.0
3463,hungry,0.0
3464,hunk,0.0
3465,hurled,0.0
3466,hurts,0.0
3467,husband,0.0
3468,hypnotic,0.0
3469,ibiza,0.0
3470,ice,0.0
3471,ichabod,0.0
3472,ichy,0.0
3473,ideas,0.0
3474,idiot,0.0
3475,ignites,0.0
3476,ignore,0.0
3477,ignored,0.0
3478,ignores,0.0
3479,ignoring,0.0
3480,iii,0.0
3481,iit,0.0
3482,illusion,0.0
3483,illustrate,0.0
3484,imaginary,0.0
3485,imagination,0.0
3486,imagine,0.0
3487,imitation,0.0
3488,immediate,0.0
3489,hundred,0.0
3490,humour,0.0
3491,humgalumptious,0.0
3492,hours,0.0
3493,horny,0.0
3494,horrible,0.0
3495,horrified,0.0
3496,horrify,0.0
3497,horse,0.0
3498,horseman,0.0
3499,horsepower,0.0
3500,horses,0.0
3501,hose,0.0
3502,host,0.0
3503,hothead,0.0
3504,hotlooking,0.0
3505,hour,0.0
3506,houses,0.0
3507,humble,0.0
3508,hovered,0.0
3509,howard,0.0
3510,howdy,0.0
3511,however,0.0
3512,hub,0.0
3513,hubbub,0.0
3514,hubhis,0.0
3515,hudson,0.0
3516,hug,0.0
3517,huge,0.0
3518,hughes,0.0
3519,hum,0.0
3520,human,0.0
3521,immediately,0.0
3522,impassable,0.0
3523,hordes,0.0
3524,imperiai,0.0
3525,infected,0.0
3526,infertile,0.0
3527,inform,0.0
3528,injured,0.0
3529,innocence,0.0
3530,innocent,0.0
3531,insane,0.0
3532,inside,0.0
3533,insist,0.0
3534,installation,0.0
3535,installations,0.0
3536,instant,0.0
3537,instead,0.0
3538,instinct,0.0
3539,institution,0.0
3540,instrument,0.0
3541,instruments,0.0
3542,insurmountable,0.0
3543,intact,0.0
3544,intelligence,0.0
3545,intelligent,0.0
3546,intense,0.0
3547,intentions,0.0
3548,interest,0.0
3549,interesting,0.0
3550,interests,0.0
3551,interfere,0.0
3552,interfering,0.0
3553,interior,0.0
3554,inevitable,0.0
3555,industry,0.0
3556,industries,0.0
3557,incident,0.0
3558,implements,0.0
3559,importance,0.0
3560,important,0.0
3561,impregnable,0.0
3562,impress,0.0
3563,impressed,0.0
3564,impressive,0.0
3565,improve,0.0
3566,improved,0.0
3567,improvement,0.0
3568,impudent,0.0
3569,incendiaries,0.0
3570,inch,0.0
3571,income,0.0
3572,industrial,0.0
3573,increase,0.0
3574,increased,0.0
3575,increasing,0.0
3576,incredible,0.0
3577,incredibly,0.0
3578,incurable,0.0
3579,indeedy,0.0
3580,indent,0.0
3581,independent,0.0
3582,indochina,0.0
3583,indomitable,0.0
3584,indulgence,0.0
3585,industriai,0.0
3586,horns,0.0
3587,hops,0.0
3588,guilty,0.0
3589,heavily,0.0
3590,happens,0.0
3591,happiest,0.0
3592,happily,0.0
3593,happiness,0.0
3594,happygolucky,0.0
3595,harbor,0.0
3596,harder,0.0
3597,hardly,0.0
3598,harmon,0.0
3599,harness,0.0
3600,harp,0.0
3601,hastily,0.0
3602,hatched,0.0
3603,hate,0.0
3604,hats,0.0
3605,haunt,0.0
3606,haunted,0.0
3607,haunts,0.0
3608,havana,0.0
3609,havin,0.0
3610,hawk,0.0
3611,headed,0.0
3612,headless,0.0
3613,heads,0.0
3614,health,0.0
3615,heartbeats,0.0
3616,hearth,0.0
3617,hearttoheart,0.0
3618,heavenly,0.0
3619,hangs,0.0
3620,hang,0.0
3621,hands,0.0
3622,haifa,0.0
3623,gulch,0.0
3624,gun,0.0
3625,gunpoint,0.0
3626,guns,0.0
3627,gunsights,0.0
3628,guv,0.0
3629,gypsy,0.0
3630,habit,0.0
3631,hacking,0.0
3632,hah,0.0
3633,haha,0.0
3634,hahaha,0.0
3635,hahahaha,0.0
3636,hair,0.0
3637,handled,0.0
3638,haircuts,0.0
3639,half,0.0
3640,halfforgotten,0.0
3641,hall,0.0
3642,halloween,0.0
3643,halt,0.0
3644,ham,0.0
3645,hamlet,0.0
3646,hammy,0.0
3647,hand,0.0
3648,handful,0.0
3649,handicap,0.0
3650,handle,0.0
3651,heavierthanair,0.0
3652,heavy,0.0
3653,hopped,0.0
3654,heehaw,0.0
3655,hohoho,0.0
3656,holdin,0.0
3657,holding,0.0
3658,holds,0.0
3659,holiday,0.0
3660,hollow,0.0
3661,holmes,0.0
3662,holy,0.0
3663,homeland,0.0
3664,homes,0.0
3665,homosexual,0.0
3666,honestly,0.0
3667,honesty,0.0
3668,honor,0.0
3669,honorable,0.0
3670,honors,0.0
3671,hoo,0.0
3672,hood,0.0
3673,hoodlum,0.0
3674,hoohoo,0.0
3675,hook,0.0
3676,hooky,0.0
3677,hooray,0.0
3678,hop,0.0
3679,hopea,0.0
3680,hopeful,0.0
3681,hopefully,0.0
3682,hopeless,0.0
3683,hopes,0.0
3684,hm,0.0
3685,hitting,0.0
3686,hitlerwith,0.0
3687,hesitate,0.0
3688,heels,0.0
3689,heh,0.0
3690,hehehello,0.0
3691,heigh,0.0
3692,helena,0.0
3693,hell,0.0
3694,helpiess,0.0
3695,helpiessly,0.0
3696,helpless,0.0
3697,helter,0.0
3698,hen,0.0
3699,hero,0.0
3700,heroine,0.0
3701,hibernatin,0.0
3702,hitler,0.0
3703,hidden,0.0
3704,highest,0.0
3705,highflyer,0.0
3706,highly,0.0
3707,hihohotamus,0.0
3708,hills,0.0
3709,hilltop,0.0
3710,hip,0.0
3711,hiphip,0.0
3712,hippopotamus,0.0
3713,hips,0.0
3714,hired,0.0
3715,historic,0.0
3716,intrepid,0.0
3717,introducing,0.0
3718,invade,0.0
3719,llandscape,0.0
3720,lifeline,0.0
3721,lifted,0.0
3722,lifting,0.0
3723,lighted,0.0
3724,lighter,0.0
3725,lighting,0.0
3726,lights,0.0
3727,liked,0.0
3728,likely,0.0
3729,likes,0.0
3730,limbs,0.0
3731,limit,0.0
3732,lindbergh,0.0
3733,line,0.0
3734,lined,0.0
3735,lines,0.0
3736,linger,0.0
3737,lining,0.0
3738,lips,0.0
3739,listened,0.0
3740,listenin,0.0
3741,listening,0.0
3742,liter,0.0
3743,literally,0.0
3744,literature,0.0
3745,lived,0.0
3746,livelong,0.0
3747,lively,0.0
3748,livin,0.0
3749,lifeblood,0.0
3750,lieutenant,0.0
3751,lies,0.0
3752,led,0.0
3753,lay,0.0
3754,lazy,0.0
3755,lead,0.0
3756,leader,0.0
3757,leaders,0.0
3758,leadership,0.0
3759,leading,0.0
3760,lean,0.0
3761,leaned,0.0
3762,learn,0.0
