,Title,Year,Decade,House,Category,Flesch_Kincaid_score,flesch_score,dale_chall_score,spache_score,ari_score,coleman_liau_score,smog_score,linsear_write_score,Flesch_Kincaid_gl,flesch_gl,dale_chall_gl,spache_gl,ari_gl,coleman_liau_gl,smog_gl,linsear_write_gl,num_words,num_terms,rttr,cttr,mltd
214,The Adventures of Bullwhip Griffin,1967,1960,Disney,Live Action,0.31833536032302995,0.5975594803519746,0.05069537085585407,0.10009000995862649,0.46978148070771575,0.8033720709560901,0.3660052054654993,0.1929629461306628,2,5,8,4,0,3,6,2,0.6085623438564616,0.7103918228279387,0.7665181165046295,0.7665181165046298,0.7053189568973464
215,Monkeys Go Home,1967,1960,Disney,Live Action,0.35289838516994576,0.5123397230913525,0.11011011319062136,0.09391938363626962,0.4689967032823857,0.7991478118047122,0.4193761427620797,0.1793102974877135,2,6,10,4,0,2,7,2,0.48120599591187824,0.5741056218057922,0.6862727410615443,0.6862727410615446,0.6449193963122459
216,The Horse In Grey Flannel Suit,1968,1960,Disney,Live Action,0.35622889429606736,0.510630593206058,0.14817159341672415,0.181983586270125,0.48044859816735974,0.808598890602625,0.3878600808711328,0.18003486471763208,2,6,10,4,0,3,6,2,0.6495571201453555,0.6971890971039183,0.7225452949114337,0.7225452949114339,0.5909360291732813
217,The Parent Trap,1961,1960,Disney,Live Action,0.31627210316017607,0.5968813237692947,0.06105544772860538,0.0820750209614437,0.46271164887443095,0.7976048711840638,0.37789905442013016,0.19003728188994895,2,5,8,4,0,2,6,2,0.8322734499205088,0.739778534923339,0.6699781386501346,0.6699781386501349,0.5704960492239293
218,Almost Angels,1960,1960,Disney,Live Action,0.26585271484879036,0.6814821545166452,0.0428386707260372,0.08020638691437809,0.4245265592311615,0.7679971058918508,0.3038095977528513,0.17499116215792618,1,5,8,4,0,1,6,2,0.2577220077220077,0.3390119250425895,0.5320721367787837,0.532072136778784,0.6408258381762713
219,The Monkeys Uncle,1965,1960,Disney,Live Action,0.4348425386531715,0.43056290910026007,0.12316233014625388,0.19302144673066823,0.5661833830055452,0.8744720597968373,0.509508183453659,0.2541774057393075,3,6,10,5,2,5,7,3,0.6304792187145128,0.7159284497444633,0.7578644446288695,0.7578644446288696,0.620907606909624
220,Robin Crusoe,1966,1960,Disney,Live Action,0.33012928113266493,0.5286934250518316,0.1822396204068707,0.19989874366523186,0.42565743235586345,0.7582573428898279,0.39377479108009594,0.15296083146262396,2,5,12,5,0,1,7,2,0.3883147853736089,0.5706984667802385,0.770306516343033,0.7703065163430332,0.3906000028613049
221,The Computer Wore Tennis Shoes,1969,1960,Disney,Live Action,0.41189044896340027,0.44417964308658586,0.14888262747047565,0.2028798289355862,0.5372862459119583,0.8543609014765361,0.4863839251027593,0.22482685983742023,3,6,10,5,2,4,7,3,0.6039632069043834,0.7406303236797275,0.8073890410558783,0.8073890410558786,0.6241026732862692
222,Emil and the Detectives,1964,1960,Disney,Live Action,0.3128379458309954,0.5948804805429693,0.06617495820441543,0.08897869999332098,0.4688126402421633,0.8007573469408591,0.3590081394025444,0.1805413668403018,2,5,8,4,0,2,6,2,0.4155689302748126,0.5127768313458263,0.6551403852138289,0.6551403852138289,0.7476687539399397
223,The Incredible Journey,1963,1960,Disney,Live Action,0.43156202164713664,0.4653560386518567,0.053873461353271535,0.10535752313143132,0.5640255014874029,0.8691196260786372,0.5290361507946748,0.2829075574120018,3,6,8,4,2,5,7,4,0.3146150352032705,0.5046848381601363,0.7537239100437225,0.7537239100437227,0.8092489043392376
224,Summer Magic,1963,1960,Disney,Live Action,0.3432753271791322,0.5562678006665736,0.06880126792473162,0.10282692265997673,0.4887915974575399,0.8178739824437415,0.3849479852898041,0.1994161467962014,2,5,8,4,0,3,6,3,0.5883488530547355,0.7146507666098808,0.7867974798524905,0.7867974798524906,0.683923818167232
225,Kidnapped,1960,1960,Disney,Live Action,0.3609302425390706,0.6260936504370149,0.054474613158514984,0.13302766333933314,0.5089947893990137,0.8226466184684611,0.35774122114507745,0.29021388718219154,2,5,8,4,0,3,6,4,0.601237792414263,0.6384156729131175,0.6822899506727881,0.6822899506727882,0.6652220443600436
226,Follow Me Boys,1966,1960,Disney,Live Action,0.3120112309120632,0.61860452759122,0.14525180532255522,0.18727642846889903,0.44573643439732397,0.786454204086771,0.36312043588537,0.20116272070955968,2,5,10,5,0,2,6,3,0.8357937769702476,0.7632027257240205,0.6931267059121022,0.6931267059121027,0.4715481381395602
227,Savage Sam,1963,1960,Disney,Live Action,0.26034972246581856,0.7101034312930499,0.09400665146895515,0.1196384313014025,0.43328071218274844,0.7769464633827011,0.20148273637850878,0.1842649218803767,1,5,10,4,0,2,5,2,0.42652736770383826,0.4829642248722317,0.6015156157094218,0.6015156157094221,0.6594983705958255
228,Blackbeards Ghost,1968,1960,Disney,Live Action,0.3557463618665776,0.5450796974903547,0.09656635679340053,0.1438242119590981,0.49862055866799815,0.8257878791665844,0.3997134071804206,0.21184858519762076,2,5,10,4,0,3,7,3,0.5957301839654782,0.7955706984667803,0.8823606529662322,0.8823606529662325,0.7515286494010993
229,Greyfriars Bobby The True Story of a Dog,1961,1960,Disney,Live Action,0.28271997924927816,0.6711490724690243,0.08278195329737092,0.12210337361687906,0.43198074641384454,0.7761902342485945,0.27333316829039667,0.19163162161862146,1,5,8,4,0,2,6,2,0.535146491028844,0.5132027257240205,0.5649485584421313,0.5649485584421314,0.5669924991312397
230,"Toby Tyler, or Ten Weeks with a Circus",1960,1960,Disney,Live Action,0.28686718833635594,0.6308774062116904,0.09208268237477901,0.11022379952841055,0.44003223599685504,0.7767682368577526,0.323143591636032,0.16609387531556408,1,5,10,4,0,2,6,2,0.41681807858278447,0.49190800681431,0.622998432292795,0.6229984322927953,0.5210486910159265
231,Moon Pilot,1962,1960,Disney,Live Action,0.2958435309671379,0.6254482004499851,0.13773407283724504,0.17439035621476395,0.4283127129302014,0.770717552740331,0.3775526725135614,0.1814813990150096,1,5,10,4,0,2,6,2,0.5070406540994776,0.5958262350936968,0.6951324038494021,0.6951324038494022,0.5688394357666666
232,The Sign of Zorro,1960,1960,Disney,Live Action,0.44424871731491977,0.41758295018232783,0.1701634398338926,0.18673625112914272,0.5089876690919573,0.8318724296136931,0.5351006851290565,0.2616449675006472,3,6,10,5,0,3,8,3,0.5230524642289348,0.686541737649063,0.8035067151770046,0.803506715177005,0.8119326542208263
233,Big Red,1962,1960,Disney,Live Action,0.2914742046870613,0.6096627128111463,0.13955217144139453,0.09379205652381328,0.41177314696709066,0.751874080715848,0.40550492991771436,0.16260315820184212,1,5,10,4,0,1,7,2,0.2871905518964342,0.4054514480408859,0.6168371595544625,0.616837159554463,0.5420736206807613
234,Rascal,1969,1960,Disney,Live Action,0.3671882250173495,0.5455710650445091,0.14077510562852624,0.18755026490833682,0.4948607083418258,0.8226754142770589,0.4221593045877038,0.23407331166268056,2,5,10,5,0,3,7,3,0.46434249375425846,0.6077512776831346,0.7479838225409955,0.747983822540996,0.6756136976686175
235,Swiss Family Robinson,1960,1960,Disney,Live Action,0.24904056742191175,0.7029549279515002,0.007678405001533162,0.01041469941206774,0.44150490268550985,0.7783462559828989,0.2974722578943586,0.16559108872090267,1,5,8,3,0,2,6,2,0.5567794685441745,0.4948892674616695,0.5279817302025934,0.5279817302025938,0.48162910537692694
236,In Search of the Castaways,1962,1960,Disney,Live Action,0.3455912515704261,0.5655247444261189,0.07078467210578321,0.10590115591986271,0.48789345719847615,0.8179199057704079,0.3942444242291667,0.21272988280145666,2,5,8,4,0,3,7,3,0.5038610038610039,0.6000851788756388,0.703435568947057,0.703435568947057,0.6620297196573164
237,Multiply That Darn Cat,1965,1960,Disney,Live Action,0.33890527161703743,0.5679379234601645,0.08099637432507045,0.12441126513627476,0.48323260468046725,0.8140461503012542,0.410475362059325,0.20534122264555682,2,5,8,4,0,3,7,3,0.37082670906200316,0.5626064735945486,0.7777850723858151,0.7777850723858153,0.764312242534077
238,The Shaggy Dog,1959,1950,Disney,Live Action,0.3052024887113701,0.5984451721716959,0.11482563827628389,0.13932596849517176,0.4386412726200266,0.7761658892481524,0.35057783078726046,0.17006810659396146,2,5,10,4,0,2,6,2,0.5362253009311834,0.6260647359454855,0.7127185900030966,0.712718590003097,0.5520101168169164
239,Treasure Island,1950,1950,Disney,Live Action,0.2822140487619685,0.677600810390175,0.07831302591033074,0.13287988679681073,0.4652623833784573,0.8010501722990091,0.29727424045921236,0.19858176641538036,1,5,8,4,0,2,6,3,0.44651374063138766,0.5864565587734242,0.734202151204854,0.7342021512048544,0.8378101494394955
240,Johnny Tremain,1957,1950,Disney,Live Action,0.39433701945987537,0.51304783240366,0.09117519954314346,0.1620579897911938,0.5282125975598551,0.8457381773765429,0.4811529973481319,0.25724951327853135,3,6,10,4,2,4,7,3,0.5157279127867364,0.692504258943782,0.8179287874894233,0.8179287874894237,0.7180763596624543
241,Davy Crockett and the River Pirates,1956,1950,Disney,Live Action,0.3625528182280561,0.5531452184754864,0.11221348842707812,0.18603373217057806,0.5238411310732322,0.8440949102700006,0.3496017201916427,0.22570086521338104,2,5,10,4,2,4,6,3,0.3990461049284579,0.5549403747870528,0.7346445730178319,0.7346445730178324,0.9062331874776782
242,Old Yeller,1957,1950,Disney,Live Action,0.2860649952116322,0.6771004527828497,0.07337811277439565,0.12584323277458398,0.4481135755449662,0.7886163179573883,0.22254185538204452,0.19904229487283667,1,5,8,4,0,2,5,3,0.39325459913695204,0.45315161839863716,0.5852523143181084,0.5852523143181085,0.6292818929919362
243,Westward Ho the Wagons,1956,1950,Disney,Live Action,0.41818998180561257,0.5633354739339658,0.07089429959727434,0.15910515952151505,0.5898342491429135,0.8708105217968318,0.4084108975051677,0.3350358745779876,3,5,8,4,3,5,7,4,0.2622075857369975,0.41439522998296424,0.6663492229006315,0.6663492229006318,0.6261161583086138
244,Third Man On the Mountain,1959,1950,Disney,Live Action,0.2902417409804965,0.6589429399383171,0.03540806713765843,0.04652160558300844,0.44173394620918344,0.7834994250961985,0.3144499080549392,0.1966161388577631,1,5,8,4,0,2,6,3,0.5068703156938451,0.47359454855195915,0.5300414483946603,0.5300414483946605,0.5941518689218214
245,The Sword and the Rose,1953,1950,Disney,Live Action,0.4071925960421762,0.48151482045999194,0.13241263758331157,0.18434895938936513,0.5334931418101246,0.8504071455798531,0.43467718031094094,0.24476316997764636,3,6,10,4,2,4,7,3,0.38558937088348855,0.6418228279386712,0.88306041636888,0.88306041636888,0.9999999999999999
246,Tuck Everlasting,2002,2000,Disney,Live Action,0.30133708338717674,0.6223516342946045,0.05587440779888675,0.0654041774001809,0.4621937800543752,0.7969028640014536,0.36426535615044964,0.18663389540636374,2,5,8,4,0,2,6,2,0.3176811265046559,0.45315161839863716,0.6624555351015936,0.6624555351015937,0.5994772372671411
247,The Kid,2000,2000,Disney,Live Action,0.2812737437824578,0.6483980370968774,0.13401262320327534,0.1537131834046721,0.40347868658689184,0.7515681607899076,0.32289578012377484,0.1725777989473401,1,5,10,4,0,1,6,2,0.5714853508971156,0.6333049403747871,0.6961703967169424,0.6961703967169424,0.409957206748251
248,Sky High,2005,2000,Disney,Live Action,0.3108546485383346,0.5711565605639106,0.11758468972043112,0.13986156286425677,0.45234328424198383,0.7808030873174628,0.3717951651176702,0.1568188363634458,2,5,10,4,0,2,6,2,0.5371337724278901,0.6635434412265758,0.7612805054241084,0.761280505424109,0.7500312402739335
249,Pirates of the Caribbean 1 Curse of the Black Pearl,2003,2000,Disney,Live Action,0.33407863672937305,0.5588562852643073,0.1034017466529068,0.15779865820903138,0.4810893964681687,0.8104044159035341,0.39947075486901107,0.18772691844124612,2,5,10,4,0,3,7,2,0.5234499205087441,0.700596252129472,0.8218656035037303,0.8218656035037306,0.6610250521205807
250,Max Keebles Big Move,2001,2000,Disney,Live Action,0.29043211308469546,0.6056438275157787,0.14737671992600654,0.16242143629398675,0.4423439722226972,0.7720178757341054,0.3505767919582268,0.1516441469940492,1,5,10,4,0,2,6,2,0.3482852600499659,0.5447189097103918,0.7765769002798617,0.7765769002798619,0.6691824854540845
251,The Pacifier,2005,2000,Disney,Live Action,0.2692872539736858,0.6601823646110696,0.19361490758035338,0.22871580400079317,0.38183193722169495,0.732923833328003,0.31214552838959253,0.16210135000068665,1,5,12,5,0,0,6,2,0.40818759936406995,0.5502555366269165,0.7182127194856759,0.7182127194856762,0.5292424036535269
252,Snow Dogs,2002,2000,Disney,Live Action,0.2425815545857655,0.698355785910358,0.10033241826512151,0.10033840290548013,0.39386787769567844,0.7378866098494811,0.26273260644843477,0.14771871907478124,1,5,10,4,0,1,6,2,0.3840563252327958,0.5251277683134583,0.7046846850494969,0.7046846850494972,0.5220154795605809
253,Remember the Titans,2000,2000,Disney,Live Action,0.23404119331482254,0.7024072782027595,0.08603558245548082,0.11256039892864311,0.41264851454184015,0.7464093935875683,0.25568137632275434,0.13643782195694892,1,5,8,4,0,1,6,2,0.7742448330683626,0.6963373083475298,0.6511839272098746,0.6511839272098747,0.37099235475553427
254,Princess Diaries,2001,2000,Disney,Live Action,0.35020003121865495,0.5833689441283756,0.22317653918143032,0.26477324169119354,0.4373428104833317,0.7798561933137188,0.4334037547797003,0.24103954128406713,2,5,12,5,0,2,7,3,0.7149670679082444,0.8326235093696763,0.8382000813844056,0.8382000813844059,0.6520130605440456
255,The Country Bears,2002,2000,Disney,Live Action,0.26766776798311087,0.7337962817129551,0.2609127411311807,0.31767276099071107,0.3537559926653535,0.7184393854990315,0.30894325790318145,0.2261741446918723,1,5,13,5,0,0,6,3,0.48972291619350444,0.5093696763202726,0.590365838544824,0.5903658385448245,0.2805231455526128
256,Around the World in 80 Days,2004,2000,Disney,Live Action,0.3508247538496834,0.48675553831064167,0.15577459985421727,0.1605936748204687,0.47294650366657826,0.7914194403265623,0.3943765356096903,0.14981046996934064,2,6,10,4,0,2,7,2,0.453440835793777,0.7329642248722317,0.9367791546514608,0.9367791546514612,0.7422803970929739
257,Miracle,2004,2000,Disney,Live Action,0.3460111046706621,0.5263719720463067,0.0905091069456786,0.1193281144226308,0.5039961252337398,0.8252438942595779,0.40311345731636405,0.1786920326100648,2,5,10,4,0,3,7,2,0.7052009993186464,0.7367972742759796,0.7344545239113809,0.7344545239113813,0.6914240696429926
258,Freaky Friday,2018,2000,Disney,Live Action,0.2646330348624121,0.6471580765240783,0.11741641821096505,0.11225075223850955,0.40075578289502595,0.738414506952597,0.3103727370870293,0.1422063845751809,1,5,10,4,0,1,6,2,0.5034067681126505,0.5425894378194208,0.6258233064463364,0.625823306446337,0.5759686534528637
259,The Haunted Mansion,2003,2000,Disney,Live Action,0.2822058952140588,0.6290943246896288,0.06374278195382699,0.07027320788880453,0.425419743253663,0.7627461235690962,0.3148222957941087,0.15585342444803785,1,5,8,4,0,1,6,2,0.4877356347944583,0.5217206132879046,0.6088011783429712,0.6088011783429714,0.39912263244429314
260,Confessions Of A Teenage Drama Queen,2004,2000,Disney,Live Action,0.34497428456768325,0.584164280389956,0.17139464706652263,0.2011763541433197,0.4333530466048611,0.7774704382224585,0.4114633230654845,0.23050146568049776,2,5,10,5,0,2,7,3,0.5164660458778106,0.610732538330494,0.7077348667896859,0.7077348667896861,0.6115737946893909
261,The Young Black Stallion,2003,2000,Disney,Live Action,0.207374403695696,0.7015168828145577,0.15565616331618048,0.13389092431013871,0.3596951335721345,0.6623846264161859,0.18505293607596296,0.08584008053920678,0,5,10,4,0,-2,5,1,0.07426754485578016,0.1682282793867121,0.46954984467668126,0.46954984467668154,0.17579898537026212
262,The Rookie,2002,2000,Disney,Live Action,0.26705036039375696,0.7176297481771896,0.1834141174905356,0.204215002396255,0.4101751148251316,0.7606796645891026,0.266877261935343,0.2069881121720955,1,5,12,5,0,1,6,3,0.6137292754939814,0.6580068143100511,0.6982918329236154,0.6982918329236159,0.5079485546471822
263,Herbie Fully Loaded,2005,2000,Disney,Live Action,0.2528436647862761,0.670227261226787,0.09632773687151652,0.10702534712537559,0.41245556598211053,0.7476202652965918,0.2737443542589417,0.14028734386257513,1,5,10,4,0,1,6,2,0.39575289575289574,0.5063884156729132,0.664156427294386,0.6641564272943861,0.6827848774613898
264,102 Dalmatians,2000,2000,Disney,Live Action,0.30314515584703505,0.6463435950576923,0.4268835141295405,0.46670000698913416,0.3104335572424991,0.6871372244923312,0.37653339627147664,0.21277260267223952,2,5,14,6,0,-1,6,3,0.41193504428798544,0.5907155025553663,0.7749274104307968,0.774927410430797,0.20409057615565876
265,The Shaggy Dog,2006,2000,Disney,Live Action,0.24482981032582263,0.6879012102626945,0.15470640511471323,0.144997908820372,0.4107196740453274,0.7476520146574052,0.3050022992339314,0.1453815199463382,1,5,10,4,0,1,6,2,0.5371337724278901,0.6345826235093697,0.7232183205489886,0.723218320548989,0.4354821786618601
266,The Chronicles Of Narnia-The Lion The Witch And The Wardrobe,2005,2000,Disney,Live Action,0.26343310902899564,0.6559390792178923,0.05907965145197003,0.06657846125694566,0.4358693038772809,0.7673236321911727,0.2818610275694401,0.14581782184606418,1,5,8,4,0,1,6,2,0.351237792414263,0.4578364565587734,0.6327938690889794,0.6327938690889796,0.7424694988898828
267,The Princess Diaries 2 Royal Engagement,2004,2000,Disney,Live Action,0.37030721119219545,0.5199170957686965,0.21010404442665498,0.24802305639415378,0.43942612513237445,0.78219700301013,0.4479393098071611,0.2188883023127919,2,6,12,5,0,2,7,3,0.6564274358392006,0.8087734241908007,0.8511761014740727,0.8511761014740731,0.4561713421888982
268,Eight Below,2006,2000,Disney,Live Action,0.2284591794679902,0.7087904971784238,0.08266104826736376,0.09388289087907487,0.40417331383495203,0.738033512615049,0.25836720424768145,0.13301253712672387,1,5,8,4,0,1,6,2,0.3752555076084488,0.44122657580919933,0.5829593520862066,0.5829593520862069,0.49997475541766323
269,The Lizzie McGuire Movie,2003,2000,Disney,Live Action,0.3554320399046346,0.5616304202618978,0.11822113513516419,0.1555860039604149,0.48089902112750527,0.8126492324105254,0.43432801903369356,0.23018271849934888,2,5,10,4,0,3,7,3,0.5356575062457416,0.6256388415672913,0.7125933686262379,0.7125933686262382,0.45065178504774706
270,Pirates of the Caribbean - Dead Man's Chest,2006,2000,Disney,Live Action,0.2882659926171499,0.6297154042282624,0.0641269182569073,0.09418845947793264,0.4459824407579218,0.7815347615998558,0.3407865184245009,0.1690005710912677,1,5,8,4,0,2,6,2,0.47456279809220986,0.6422487223168655,0.786898073446763,0.7868980734467634,0.6255750432527607
271,The Santa Clause 2,2002,2000,Disney,Live Action,0.28305485220901827,0.6181304127845046,0.09953678580259862,0.10605338590128865,0.4261776695532641,0.7595746448837385,0.30946375991352526,0.14683497840587592,1,5,10,4,0,1,6,2,0.5545650692709516,0.6609880749574106,0.7442030284641903,0.7442030284641907,0.6214211591235416
272,The Greatest Game Ever Played,2005,2000,Disney,Live Action,0.3028084748809483,0.595391216495516,0.09077424126823808,0.10909643378675571,0.45803171393567527,0.7883078693779273,0.3551488968108596,0.16367072903039345,2,5,10,4,0,2,6,2,0.3182489211900977,0.46933560477001707,0.6891368441598792,0.6891368441598793,0.7472849135660227
273,National Treasure,2004,2000,Disney,Live Action,1.0,0.024436558626477423,0.31089499878811044,0.7065759790078009,1.0,0.9374868373230226,1.0,1.0,10,8,13,7,10,7,11,14,0.46564842153077446,0.6320272572402045,0.7809778812369418,0.7809778812369419,0.5754815959996664
274,Holes,2003,2000,Disney,Live Action,0.28334250274204437,0.652191272958417,0.09533872682842415,0.1271743902492063,0.4342158251712775,0.7757108592778478,0.33716057512434394,0.1808213322232364,1,5,10,4,0,2,6,2,0.7419373154667273,0.7044293015332198,0.6768178050327437,0.6768178050327436,0.41594119386603123
275,Glory Road,2006,2000,Disney,Live Action,0.309692676719322,0.5989856499245629,0.0804109007210494,0.12179365838375311,0.47914941195735483,0.8080449572333586,0.34154241763981785,0.17730883403563102,2,5,8,4,0,3,6,2,0.7204746763570293,0.7453151618398638,0.7351107165647102,0.7351107165647104,0.6298836548280854
276,Ice Princess,2005,2000,Disney,Live Action,0.33508630922331106,0.6279000990858825,0.2769082924260655,0.3316720842417126,0.40082164290617217,0.7512476916837749,0.3880091901426679,0.25115992485352584,2,5,13,5,0,1,6,3,0.4887008857597093,0.6281942078364566,0.754582456920514,0.7545824569205144,0.4110832052324974
277,Stargirl,2020,2010,Disney,Live Action,0.3191729925377408,0.6399737433284916,0.05938318677831178,0.07853376353015895,0.47659883553363563,0.8088687487911438,0.36585933705589946,0.2330194308179963,2,5,8,4,0,3,6,3,0.42170111287758344,0.44165247018739356,0.5445241436291577,0.5445241436291579,0.4210677166775372
278,Pete's Dragon,2016,2010,Disney,Live Action,0.22272474201030126,0.7375604790504688,0.05825068613154727,0.01592591908001273,0.38398874106377223,0.7315020421265322,0.22995572289820876,0.14750184376153458,1,5,8,4,0,0,5,2,0.25459913695207814,0.3091993185689949,0.47989557835303476,0.4798955783530346,0.4333577538489628
279,Lady and the Tramp,2019,2010,Disney,Live Action,0.2187174136486065,0.7255433859968523,0.07275786976902343,0.07149033694882823,0.37432357601501604,0.7152773848336098,0.2423786306065009,0.1306376427390951,1,5,8,4,0,0,5,2,0.5304337951396776,0.5362010221465077,0.598363867776921,0.5983638677769212,0.47626889302889
280,Pirates of the Caribbean On Stranger Tides,2011,2010,Disney,Live Action,0.30888126157356743,0.5911954181863277,0.0978451060385711,0.11378246440137474,0.46001083085192596,0.7918090923810748,0.36866199099075525,0.17143279413288648,2,5,10,4,0,2,6,2,0.46740858505564387,0.6920783645655878,0.8637320181335116,0.863732018133512,0.7897731337246945
281,TRON Legacy,2010,2010,Disney,Live Action,0.3313048037060331,0.5268531650440509,0.1478765477126749,0.134922340598845,0.4613489387427007,0.7847254667877227,0.3952247726452113,0.15342343653634488,2,5,10,4,0,2,7,2,0.3300590506472859,0.5238500851788757,0.7655518116288691,0.7655518116288693,0.708562900258501
282,"Prince of Persia, The Sands of Time",2010,2010,Disney,Live Action,0.4077669146359974,0.47278991469988796,0.07280526769932871,0.13422318063609262,0.5519203370471814,0.8645840883033573,0.45381518599909687,0.23998851638112897,3,6,8,4,2,4,7,3,0.4094367476720418,0.5954003407155026,0.7846096983052709,0.784609698305271,0.7996457594979979
283,Maleficent Mistress of Evil,2019,2010,Disney,Live Action,0.2962753619100609,0.586128972274842,0.05596739330950451,0.059601909659027785,0.4422842083170478,0.7678591756123533,0.34186310956375576,0.14292617284255912,1,5,8,4,0,1,6,2,0.2857142857142857,0.41524701873935266,0.6360968077073276,0.6360968077073277,0.7105135750327918
284,Dangal,2016,2010,Disney,Live Action,0.4063156706613026,0.465332151243278,0.1479955532501228,0.20439332484201067,0.5119474137806476,0.8355970936439089,0.46383928313695544,0.23192418463834344,3,6,10,5,0,4,7,3,0.6505223711106064,0.7052810902896082,0.7316140210869696,0.7316140210869697,0.6002171274165318
285,The Muppets,2011,2010,Disney,Live Action,0.33117888008018637,0.5619692065427526,0.12329498698980623,0.15308516411630668,0.46103632763597724,0.795231473253661,0.3505898209757444,0.18076657898911014,2,5,10,4,0,2,6,2,0.5780149897796957,0.6179727427597956,0.6721535589705423,0.6721535589705423,0.5023926599787013
286,The Jungle Book,2016,2010,Disney,Live Action,0.2278802113121753,0.7306255409597493,0.05786272661373737,0.04775193202381023,0.3885944460024752,0.7358455434893104,0.25406384095821466,0.15161356828582498,1,5,8,4,0,1,6,2,0.33641835112423346,0.3922487223168654,0.5407558184415143,0.5407558184415147,0.4620924231086291
287,Maleficent,2014,2010,Disney,Live Action,0.2879791986779898,0.6613119394934519,0.2501245806712089,0.19709779844630604,0.34811813962415733,0.7143641030048394,0.34584510782094247,0.19778191986194638,1,5,12,5,0,0,6,3,0.22240517828753123,0.34965928449744466,0.6009360048949739,0.6009360048949737,0.4862213700082374
288,Cinderella,2015,2010,Disney,Live Action,0.316622688224605,0.583328077841557,0.05568193281010325,0.06540706360865445,0.4535105888140604,0.7885675451737276,0.3627405989663104,0.17677712306075244,2,5,8,4,0,2,6,2,0.4411196911196911,0.5421635434412266,0.6752732067637695,0.6752732067637695,0.5568101659852136
289,Togo,2019,2010,Disney,Live Action,0.26556081173674106,0.6482041423083817,0.06630447314650922,0.05609912612607992,0.4254971288680154,0.7579845097892532,0.32081359820903543,0.14563827035392746,1,5,8,4,0,1,6,2,0.2823642970701794,0.43994889267461673,0.68459549263139,0.6845954926313902,0.44621268700987693
290,The Sorcerer Apprentice,2010,2010,Disney,Live Action,0.33969621818662254,0.5545267340311733,0.12481382865147939,0.12772705856849165,0.4659059866052261,0.8001085067155794,0.4380096954561059,0.1975091879497395,2,5,10,4,0,2,7,3,0.4011469452645923,0.551107325383305,0.7266562520268406,0.7266562520268409,0.6373221918821625
291,Jagga Jasoos,2017,2010,Disney,Live Action,0.33583587701361006,0.5513554492741117,0.14325594503330497,0.1676020022402379,0.45705314773808586,0.791930092784411,0.38055883181013905,0.18190866541457468,2,5,10,4,0,2,6,2,0.5021008403361344,0.7896081771720613,0.9622179252349015,0.9622179252349015,0.4704485517333332
292,The Nutcracker And The Four Realms,2018,2010,Disney,Live Action,0.3000833365400889,0.5867710740581811,0.06678069642101103,0.057096738010458115,0.452833613632196,0.7793332510531427,0.32853914371135107,0.14873515270002058,2,5,8,4,0,2,6,2,0.2914490120372473,0.3871379897785349,0.5793492595524683,0.5793492595524685,0.6616809287777811
293,Million Dollar Arm,2014,2010,Disney,Live Action,0.27075652949593354,0.6505893594044232,0.09183262641283463,0.11667126865591415,0.41877965304811315,0.7579376237573477,0.30349313032459657,0.15510538155560508,1,5,10,4,0,1,6,2,0.6831705655235067,0.661839863713799,0.6603924248364613,0.6603924248364614,0.5775364312454557
294,Oz the Great and Powerful,2013,2010,Disney,Live Action,0.2635792498260066,0.6523917830867183,0.07305137127271677,0.07639977724507119,0.41163799788546823,0.7480044644785089,0.31157666340580936,0.1452972161318758,1,5,8,4,0,1,6,2,0.5059618441971384,0.5749574105621806,0.6677542284288189,0.6677542284288189,0.5215649557624045
295,The Finest Hours,2016,2010,Disney,Live Action,0.26254048241623085,0.704310280242332,0.19730266915419914,0.24827401785535186,0.40498712341598053,0.7559346964507564,0.24432209999941545,0.1855528833195355,1,5,12,5,0,1,5,2,0.457358619123325,0.45187393526405456,0.5330151986312457,0.5330151986312459,0.42247770881037416
296,Timmy Failure Mistakes Were Made,2020,2010,Disney,Live Action,0.3731822302711316,0.4633818098068354,0.13649087673869387,0.14600935902896095,0.4785174678107217,0.8029611580739408,0.4302163849015427,0.17020626279878082,2,6,10,4,0,3,7,2,0.516579604814899,0.67206132879046,0.7897872693889074,0.7897872693889079,0.6618716510093781
297,A Wrinkle in Time,2018,2010,Disney,Live Action,0.28073935498437497,0.6167208696695798,0.10600258600298007,0.09857209572441794,0.4340963705083265,0.7627213436727964,0.33710325478271796,0.14408711735392812,1,5,10,4,0,1,6,2,0.3912105382693618,0.4714650766609881,0.6151022938364088,0.6151022938364092,0.4435070207219711
298,Christopher Robin,2018,2010,Disney,Live Action,0.29744034854080936,0.5928924155919684,0.07908861136780043,0.0889122495574668,0.44697498316014767,0.7755416461169482,0.353212789140251,0.15212825652404693,1,5,8,4,0,2,6,2,0.5805700658641836,0.5668654173764907,0.6057484258661773,0.6057484258661774,0.4984300695091053
299,Pirates of the Caribbean 5 Salazar's Revenge,2017,2010,Disney,Live Action,0.2769436030327666,0.6353993747963407,0.05925049051594211,0.09110738005278785,0.43174260879490284,0.7661264723007551,0.2891851979233955,0.15054192908397432,1,5,8,4,0,1,6,2,0.42175789234612765,0.5604770017035775,0.7200122742361712,0.7200122742361714,0.6762480104389954
