,Title,Year,Decade,House,Category,Flesch_Kincaid_score,flesch_score,dale_chall_score,spache_score,ari_score,coleman_liau_score,smog_score,linsear_write_score,Flesch_Kincaid_gl,flesch_gl,dale_chall_gl,spache_gl,ari_gl,coleman_liau_gl,smog_gl,linsear_write_gl
242,Davy Crockett and the River Pirates,1956,1950,Disney,Animation,0.3625528182280561,0.5531452184754864,0.11221348842707812,0.18603373217057806,0.5238411310732322,0.8440949102700006,0.3496017201916427,0.22570086521338104,2,5,10,4,2,4,6,3
243,Old Yeller,1957,1950,Disney,Animation,0.2860649952116322,0.6771004527828497,0.07337811277439565,0.12584323277458398,0.4481135755449662,0.7886163179573883,0.22254185538204452,0.19904229487283667,1,5,8,4,0,2,5,3
244,Westward Ho the Wagons,1956,1950,Disney,Animation,0.41818998180561257,0.5633354739339658,0.07089429959727434,0.15910515952151505,0.5898342491429135,0.8708105217968318,0.4084108975051677,0.3350358745779876,3,5,8,4,3,5,7,4
245,Third Man On the Mountain,1959,1950,Disney,Animation,0.2902417409804965,0.6589429399383171,0.03540806713765843,0.04652160558300844,0.44173394620918344,0.7834994250961985,0.3144499080549392,0.1966161388577631,1,5,8,4,0,2,6,3
246,The Sword and the Rose,1953,1950,Disney,Animation,0.4071925960421762,0.48151482045999194,0.13241263758331157,0.18434895938936513,0.5334931418101246,0.8504071455798531,0.43467718031094094,0.24476316997764636,3,6,10,4,2,4,7,3
247,Tuck Everlasting,2002,2000,Disney,Animation,0.30133708338717674,0.6223516342946045,0.05587440779888675,0.0654041774001809,0.4621937800543752,0.7969028640014536,0.36426535615044964,0.18663389540636374,2,5,8,4,0,2,6,2
248,The Kid,2000,2000,Disney,Animation,0.2812737437824578,0.6483980370968774,0.13401262320327534,0.1537131834046721,0.40347868658689184,0.7515681607899076,0.32289578012377484,0.1725777989473401,1,5,10,4,0,1,6,2
249,Sky High,2005,2000,Disney,Animation,0.3108546485383346,0.5711565605639106,0.11758468972043112,0.13986156286425677,0.45234328424198383,0.7808030873174628,0.3717951651176702,0.1568188363634458,2,5,10,4,0,2,6,2
250,Pirates of the Caribbean 1 Curse of the Black Pearl,2003,2000,Disney,Animation,0.33407863672937305,0.5588562852643073,0.1034017466529068,0.15779865820903138,0.4810893964681687,0.8104044159035341,0.39947075486901107,0.18772691844124612,2,5,10,4,0,3,7,2
251,Max Keebles Big Move,2001,2000,Disney,Animation,0.29043211308469546,0.6056438275157787,0.14737671992600654,0.16242143629398675,0.4423439722226972,0.7720178757341054,0.3505767919582268,0.1516441469940492,1,5,10,4,0,2,6,2
252,The Pacifier,2005,2000,Disney,Animation,0.2692872539736858,0.6601823646110696,0.19361490758035338,0.22871580400079317,0.38183193722169495,0.732923833328003,0.31214552838959253,0.16210135000068665,1,5,12,5,0,0,6,2
253,Snow Dogs,2002,2000,Disney,Animation,0.2425815545857655,0.698355785910358,0.10033241826512151,0.10033840290548013,0.39386787769567844,0.7378866098494811,0.26273260644843477,0.14771871907478124,1,5,10,4,0,1,6,2
254,Remember the Titans,2000,2000,Disney,Animation,0.23404119331482254,0.7024072782027595,0.08603558245548082,0.11256039892864311,0.41264851454184015,0.7464093935875683,0.25568137632275434,0.13643782195694892,1,5,8,4,0,1,6,2
255,Princess Diaries,2001,2000,Disney,Animation,0.35020003121865495,0.5833689441283756,0.22317653918143032,0.26477324169119354,0.4373428104833317,0.7798561933137188,0.4334037547797003,0.24103954128406713,2,5,12,5,0,2,7,3
256,The Country Bears,2002,2000,Disney,Animation,0.26766776798311087,0.7337962817129551,0.2609127411311807,0.31767276099071107,0.3537559926653535,0.7184393854990315,0.30894325790318145,0.2261741446918723,1,5,13,5,0,0,6,3
257,Around the World in 80 Days,2004,2000,Disney,Animation,0.3508247538496834,0.48675553831064167,0.15577459985421727,0.1605936748204687,0.47294650366657826,0.7914194403265623,0.3943765356096903,0.14981046996934064,2,6,10,4,0,2,7,2
258,Miracle,2004,2000,Disney,Animation,0.3460111046706621,0.5263719720463067,0.0905091069456786,0.1193281144226308,0.5039961252337398,0.8252438942595779,0.40311345731636405,0.1786920326100648,2,5,10,4,0,3,7,2
259,Freaky Friday,2018,2000,Disney,Animation,0.2646330348624121,0.6471580765240783,0.11741641821096505,0.11225075223850955,0.40075578289502595,0.738414506952597,0.3103727370870293,0.1422063845751809,1,5,10,4,0,1,6,2
260,The Haunted Mansion,2003,2000,Disney,Animation,0.2822058952140588,0.6290943246896288,0.06374278195382699,0.07027320788880453,0.425419743253663,0.7627461235690962,0.3148222957941087,0.15585342444803785,1,5,8,4,0,1,6,2
261,Confessions Of A Teenage Drama Queen,2004,2000,Disney,Animation,0.34497428456768325,0.584164280389956,0.17139464706652263,0.2011763541433197,0.4333530466048611,0.7774704382224585,0.4114633230654845,0.23050146568049776,2,5,10,5,0,2,7,3
262,The Young Black Stallion,2003,2000,Disney,Animation,0.207374403695696,0.7015168828145577,0.15565616331618048,0.13389092431013871,0.3596951335721345,0.6623846264161859,0.18505293607596296,0.08584008053920678,0,5,10,4,0,-2,5,1
263,The Rookie,2002,2000,Disney,Animation,0.26705036039375696,0.7176297481771896,0.1834141174905356,0.204215002396255,0.4101751148251316,0.7606796645891026,0.266877261935343,0.2069881121720955,1,5,12,5,0,1,6,3
264,Herbie Fully Loaded,2005,2000,Disney,Animation,0.2528436647862761,0.670227261226787,0.09632773687151652,0.10702534712537559,0.41245556598211053,0.7476202652965918,0.2737443542589417,0.14028734386257513,1,5,10,4,0,1,6,2
265,102 Dalmatians,2000,2000,Disney,Animation,0.30314515584703505,0.6463435950576923,0.4268835141295405,0.46670000698913416,0.3104335572424991,0.6871372244923312,0.37653339627147664,0.21277260267223952,2,5,14,6,0,-1,6,3
266,The Shaggy Dog,2006,2000,Disney,Animation,0.24482981032582263,0.6879012102626945,0.15470640511471323,0.144997908820372,0.4107196740453274,0.7476520146574052,0.3050022992339314,0.1453815199463382,1,5,10,4,0,1,6,2
267,The Chronicles Of Narnia-The Lion The Witch And The Wardrobe,2005,2000,Disney,Animation,0.26343310902899564,0.6559390792178923,0.05907965145197003,0.06657846125694566,0.4358693038772809,0.7673236321911727,0.2818610275694401,0.14581782184606418,1,5,8,4,0,1,6,2
268,The Princess Diaries 2 Royal Engagement,2004,2000,Disney,Animation,0.37030721119219545,0.5199170957686965,0.21010404442665498,0.24802305639415378,0.43942612513237445,0.78219700301013,0.4479393098071611,0.2188883023127919,2,6,12,5,0,2,7,3
269,Eight Below,2006,2000,Disney,Animation,0.2284591794679902,0.7087904971784238,0.08266104826736376,0.09388289087907487,0.40417331383495203,0.738033512615049,0.25836720424768145,0.13301253712672387,1,5,8,4,0,1,6,2
270,The Lizzie McGuire Movie,2003,2000,Disney,Animation,0.3554320399046346,0.5616304202618978,0.11822113513516419,0.1555860039604149,0.48089902112750527,0.8126492324105254,0.43432801903369356,0.23018271849934888,2,5,10,4,0,3,7,3
271,Pirates of the Caribbean - Dead Man's Chest,2006,2000,Disney,Animation,0.2882659926171499,0.6297154042282624,0.0641269182569073,0.09418845947793264,0.4459824407579218,0.7815347615998558,0.3407865184245009,0.1690005710912677,1,5,8,4,0,2,6,2
272,The Santa Clause 2,2002,2000,Disney,Animation,0.28305485220901827,0.6181304127845046,0.09953678580259862,0.10605338590128865,0.4261776695532641,0.7595746448837385,0.30946375991352526,0.14683497840587592,1,5,10,4,0,1,6,2
273,The Greatest Game Ever Played,2005,2000,Disney,Animation,0.3028084748809483,0.595391216495516,0.09077424126823808,0.10909643378675571,0.45803171393567527,0.7883078693779273,0.3551488968108596,0.16367072903039345,2,5,10,4,0,2,6,2
274,National Treasure,2004,2000,Disney,Animation,1.0,0.024436558626477423,0.31089499878811044,0.7065759790078009,1.0,0.9374868373230226,1.0,1.0,10,8,13,7,10,7,11,14
275,Holes,2003,2000,Disney,Animation,0.28334250274204437,0.652191272958417,0.09533872682842415,0.1271743902492063,0.4342158251712775,0.7757108592778478,0.33716057512434394,0.1808213322232364,1,5,10,4,0,2,6,2
276,Glory Road,2006,2000,Disney,Animation,0.309692676719322,0.5989856499245629,0.0804109007210494,0.12179365838375311,0.47914941195735483,0.8080449572333586,0.34154241763981785,0.17730883403563102,2,5,8,4,0,3,6,2
277,Ice Princess,2005,2000,Disney,Animation,0.33508630922331106,0.6279000990858825,0.2769082924260655,0.3316720842417126,0.40082164290617217,0.7512476916837749,0.3880091901426679,0.25115992485352584,2,5,13,5,0,1,6,3
278,Stargirl,2020,2010,Disney,Animation,0.3191729925377408,0.6399737433284916,0.05938318677831178,0.07853376353015895,0.47659883553363563,0.8088687487911438,0.36585933705589946,0.2330194308179963,2,5,8,4,0,3,6,3
279,Pete's Dragon,2016,2010,Disney,Animation,0.22272474201030126,0.7375604790504688,0.05825068613154727,0.01592591908001273,0.38398874106377223,0.7315020421265322,0.22995572289820876,0.14750184376153458,1,5,8,4,0,0,5,2
280,Lady and the Tramp,2019,2010,Disney,Animation,0.2187174136486065,0.7255433859968523,0.07275786976902343,0.07149033694882823,0.37432357601501604,0.7152773848336098,0.2423786306065009,0.1306376427390951,1,5,8,4,0,0,5,2
281,Pirates of the Caribbean On Stranger Tides,2011,2010,Disney,Animation,0.30888126157356743,0.5911954181863277,0.0978451060385711,0.11378246440137474,0.46001083085192596,0.7918090923810748,0.36866199099075525,0.17143279413288648,2,5,10,4,0,2,6,2
282,TRON Legacy,2010,2010,Disney,Animation,0.3313048037060331,0.5268531650440509,0.1478765477126749,0.134922340598845,0.4613489387427007,0.7847254667877227,0.3952247726452113,0.15342343653634488,2,5,10,4,0,2,7,2
283,"Prince of Persia, The Sands of Time",2010,2010,Disney,Animation,0.4077669146359974,0.47278991469988796,0.07280526769932871,0.13422318063609262,0.5519203370471814,0.8645840883033573,0.45381518599909687,0.23998851638112897,3,6,8,4,2,4,7,3
284,Maleficent Mistress of Evil,2019,2010,Disney,Animation,0.2962753619100609,0.586128972274842,0.05596739330950451,0.059601909659027785,0.4422842083170478,0.7678591756123533,0.34186310956375576,0.14292617284255912,1,5,8,4,0,1,6,2
285,Dangal,2016,2010,Disney,Animation,0.4063156706613026,0.465332151243278,0.1479955532501228,0.20439332484201067,0.5119474137806476,0.8355970936439089,0.46383928313695544,0.23192418463834344,3,6,10,5,0,4,7,3
286,The Muppets,2011,2010,Disney,Animation,0.33117888008018637,0.5619692065427526,0.12329498698980623,0.15308516411630668,0.46103632763597724,0.795231473253661,0.3505898209757444,0.18076657898911014,2,5,10,4,0,2,6,2
287,The Jungle Book,2016,2010,Disney,Animation,0.2278802113121753,0.7306255409597493,0.05786272661373737,0.04775193202381023,0.3885944460024752,0.7358455434893104,0.25406384095821466,0.15161356828582498,1,5,8,4,0,1,6,2
288,Maleficent,2014,2010,Disney,Animation,0.2879791986779898,0.6613119394934519,0.2501245806712089,0.19709779844630604,0.34811813962415733,0.7143641030048394,0.34584510782094247,0.19778191986194638,1,5,12,5,0,0,6,3
289,Cinderella,2015,2010,Disney,Animation,0.316622688224605,0.583328077841557,0.05568193281010325,0.06540706360865445,0.4535105888140604,0.7885675451737276,0.3627405989663104,0.17677712306075244,2,5,8,4,0,2,6,2
290,Togo,2019,2010,Disney,Animation,0.26556081173674106,0.6482041423083817,0.06630447314650922,0.05609912612607992,0.4254971288680154,0.7579845097892532,0.32081359820903543,0.14563827035392746,1,5,8,4,0,1,6,2
291,The Sorcerer Apprentice,2010,2010,Disney,Animation,0.33969621818662254,0.5545267340311733,0.12481382865147939,0.12772705856849165,0.4659059866052261,0.8001085067155794,0.4380096954561059,0.1975091879497395,2,5,10,4,0,2,7,3
292,Jagga Jasoos,2017,2010,Disney,Animation,0.33583587701361006,0.5513554492741117,0.14325594503330497,0.1676020022402379,0.45705314773808586,0.791930092784411,0.38055883181013905,0.18190866541457468,2,5,10,4,0,2,6,2
293,The Nutcracker And The Four Realms,2018,2010,Disney,Animation,0.3000833365400889,0.5867710740581811,0.06678069642101103,0.057096738010458115,0.452833613632196,0.7793332510531427,0.32853914371135107,0.14873515270002058,2,5,8,4,0,2,6,2
294,Million Dollar Arm,2014,2010,Disney,Animation,0.27075652949593354,0.6505893594044232,0.09183262641283463,0.11667126865591415,0.41877965304811315,0.7579376237573477,0.30349313032459657,0.15510538155560508,1,5,10,4,0,1,6,2
295,Oz the Great and Powerful,2013,2010,Disney,Animation,0.2635792498260066,0.6523917830867183,0.07305137127271677,0.07639977724507119,0.41163799788546823,0.7480044644785089,0.31157666340580936,0.1452972161318758,1,5,8,4,0,1,6,2
296,The Finest Hours,2016,2010,Disney,Animation,0.26254048241623085,0.704310280242332,0.19730266915419914,0.24827401785535186,0.40498712341598053,0.7559346964507564,0.24432209999941545,0.1855528833195355,1,5,12,5,0,1,5,2
297,Timmy Failure Mistakes Were Made,2020,2010,Disney,Animation,0.3731822302711316,0.4633818098068354,0.13649087673869387,0.14600935902896095,0.4785174678107217,0.8029611580739408,0.4302163849015427,0.17020626279878082,2,6,10,4,0,3,7,2
298,A Wrinkle in Time,2018,2010,Disney,Animation,0.28073935498437497,0.6167208696695798,0.10600258600298007,0.09857209572441794,0.4340963705083265,0.7627213436727964,0.33710325478271796,0.14408711735392812,1,5,10,4,0,1,6,2
299,Christopher Robin,2018,2010,Disney,Animation,0.29744034854080936,0.5928924155919684,0.07908861136780043,0.0889122495574668,0.44697498316014767,0.7755416461169482,0.353212789140251,0.15212825652404693,1,5,8,4,0,2,6,2
300,Pirates of the Caribbean 5 Salazar's Revenge,2017,2010,Disney,Animation,0.2769436030327666,0.6353993747963407,0.05925049051594211,0.09110738005278785,0.43174260879490284,0.7661264723007551,0.2891851979233955,0.15054192908397432,1,5,8,4,0,1,6,2
301,Queen of Katwe,2016,2010,Disney,Animation,0.2722825699009114,0.6267889398956346,0.10152303132397555,0.06186779286531785,0.41772550718158197,0.7476514767862261,0.30053474983784667,0.13574753013096885,1,5,10,4,0,1,6,2
302,Secretariat,2010,2010,Disney,Animation,0.3253092998055821,0.5835645267988996,0.06557206183529218,0.09834305088056039,0.48917718701912954,0.8175504206662839,0.37932441831535524,0.19333144079715506,2,5,8,4,0,3,6,2
303,Do Dooni Chaar,2010,2010,Disney,Animation,0.32273777084488237,0.6004854392051748,0.13033066822637562,0.1804317608005107,0.46846066096427347,0.8033117580272924,0.37374888584890287,0.20384254145150552,2,5,10,4,0,3,6,3
304,Noelle,2019,2010,Disney,Animation,0.3332913776392784,0.5582012725168553,0.10445776634051351,0.13318410469009023,0.4729695708711778,0.8040555844272886,0.3428740256356494,0.18018154672106854,2,5,10,4,0,3,6,2
305,The BFG,2016,2010,Disney,Animation,0.26662935054095566,0.6541232117781721,0.09281268914953289,0.04723923030113342,0.43123733809536235,0.7655912571238135,0.3318864991522936,0.15383033158401993,1,5,10,4,0,1,6,2
306,Alexander And The Terrible Horrible No Good Very Bad Day,2014,2010,Disney,Animation,0.2929563708405134,0.5943572613011456,0.11906397346356457,0.11624981243683674,0.4187135374679929,0.7515376489122392,0.3369287737771869,0.14435545332118846,1,5,10,4,0,1,6,2
307,Tomorrowland,2015,2010,Disney,Animation,0.32102537881768767,0.5714019513882755,0.15363618990876504,0.1604612049461145,0.4353239038458648,0.7743021317024881,0.40498642310163546,0.17766540770002037,2,5,10,4,0,2,7,2
308,Aladdin,2019,2010,Disney,Animation,0.42308594801792127,0.5395355671199287,0.06020068795025657,0.1975243277416594,0.5887047187236963,0.8741514917404589,0.5119193829137487,0.33391529846004137,3,5,8,5,3,5,7,4
309,Alice Through the Looking Glass,2016,2010,Disney,Animation,0.3150278422684336,0.5602626119619938,0.11136074452557909,0.08971698957610963,0.44468565301622553,0.7738599262851863,0.36640758010121377,0.15341750020339728,2,5,10,4,0,2,6,2
310,Into the Woods,2014,2010,Disney,Animation,0.32241689530102036,0.6688709568908933,0.0,0.05687674989817759,0.4981857702788875,0.8204271478177539,0.37304700245229006,0.26555241666825247,2,5,6,4,0,3,6,3
311,The Lion King,2019,2010,Disney,Animation,0.32425060330119404,0.5809395985785657,0.0729292134561258,0.08402510949464115,0.45438788910518996,0.7913112710027992,0.39244194776080277,0.19049245898322362,2,5,8,4,0,2,7,2
312,The Odd Life of Timothy Green,2012,2010,Disney,Animation,0.22404157106996558,0.7231567542554669,0.02671568769583743,0.012512082094464638,0.3894162681466799,0.7303793715931047,0.2911283135212964,0.14119282115389148,1,5,8,4,0,0,6,2
313,Bad Boys for Life,2020,2010,Disney,Animation,0.24451069286780486,0.6688800361815077,0.15615558618642666,0.15003168479604923,0.39608785426743165,0.725786998798756,0.2780683254292935,0.1253032154087953,1,5,10,4,0,0,6,1
314,Muppets Most Wanted,2014,2010,Disney,Animation,0.34985374312341444,0.5294454859441209,0.1005004035615541,0.1368604721144796,0.486852952156176,0.8146314077847276,0.40290367715796005,0.18797065496827295,2,5,10,4,0,3,7,2
315,Saving Mr Banks,2013,2010,Disney,Animation,0.3513930917118451,0.544281276710985,0.14124597224967994,0.1615330178449509,0.4771479447699554,0.8095280787754513,0.41458340948145533,0.2053500998201218,2,5,10,4,0,3,7,3
316,Prom,2011,2010,Disney,Animation,0.2570790907346211,0.6733823207196639,0.12654084533510102,0.1333812996889011,0.41208854427206054,0.7520615715166405,0.3065710411833834,0.15300291451915668,1,5,10,4,0,1,6,2
317,Alice in Wonderland,2010,2010,Disney,Animation,0.3257488694251185,0.55625134163519,0.11416231830825285,0.1104166589782346,0.4636073531915598,0.7934590924463804,0.38463900881423807,0.16972330740329925,2,5,10,4,0,2,6,2
318,"McFarland, USA",2015,2010,Disney,Animation,0.24650707349609757,0.6899196801817231,0.07663160134973335,0.09348619256352697,0.42019791727108535,0.7568380661839855,0.2722484550193237,0.14739912446064957,1,5,8,4,0,1,6,2
319,Khoobsurat,2014,2010,Disney,Animation,0.31083650530572005,0.5730054672953933,0.13262942614706397,0.12958881700407565,0.4554157518447872,0.7837742864143438,0.3586857657607625,0.15718914519385174,2,5,10,4,0,2,6,2
320,Beauty And The Beast,2017,2010,Disney,Animation,0.36191870553000216,0.6680830710970809,0.41664270855408925,0.5378426820851773,0.33639642760523925,0.6838955584234275,0.3826100129596123,0.3326152408796596,2,5,14,7,0,-1,6,4
321,The Lone Ranger,2013,2010,Disney,Animation,0.28258691242329276,0.6234204227997324,0.07575052391818904,0.09052641843301101,0.43882352753210024,0.7707559107763101,0.32822294278098796,0.15251139409083442,1,5,8,4,0,2,6,2
322,The Barefoot Executive,1971,1970,Disney,Animation,0.3161966658793809,0.5865288972236553,0.08849609355769572,0.11729582502478475,0.47064242362735026,0.8016974450974997,0.3820951338379005,0.18089959928786598,2,5,8,4,0,2,6,2
